Time,Position_x,Position_y,Metrics
0.9121789932250977,11,-11,0.0
4.365834951400757,12,-11,0.0
4.930754899978638,12,-12,0.0
7.149417877197266,13,-12,0.0
7.98480486869812,13,-13,0.0
9.966655969619751,14,-13,0.0
10.780691862106323,14,-14,0.0
12.955441951751709,15,-14,0.0
13.553932905197144,15,-15,0.0
16.05318593978882,16,-15,0.0
16.382064819335938,16,-16,0.0
45.31407284736633,16,-15,0.0
47.535528898239136,16,-14,0.0
49.6998929977417,16,-13,0.0
50.369011878967285,15,-13,0.0
51.87037491798401,15,-12,0.0
53.917603969573975,15,-11,0.0
56.09554195404053,15,-10,0.0
58.04253101348877,15,-9,0.0
60.167831897735596,15,-8,0.0
62.21465492248535,15,-7,0.0
64.29063296318054,15,-6,0.0
67.55055689811707,15,-5,0.0
69.730801820755,15,-4,0.0
72.79164791107178,15,-3,0.0
75.01528000831604,15,-2,0.0
77.13741087913513,15,-1,0.0
79.13549184799194,15,0,0.0
84.6914598941803,15,1,0.0
86.7704689502716,15,2,0.0
89.00499081611633,15,3,0.0
91.29901885986328,15,4,0.0
93.31606698036194,15,5,0.0
95.35853695869446,15,6,0.0
98.70919179916382,15,7,0.0
100.72509598731995,15,8,0.0
103.45332884788513,15,9,0.0
106.4461510181427,15,10,0.0
107.40867781639099,14,10,0.0
108.69553899765015,14,11,0.0
110.58685183525085,14,12,0.0
112.66381597518921,14,13,0.0
116.02194786071777,14,14,0.0
118.36758589744568,14,15,0.0
120.33946681022644,14,16,0.0
122.34827280044556,14,17,0.0
124.39041781425476,14,18,0.0
126.39314985275269,14,19,0.0
129.4744758605957,14,20,0.0
132.42692589759827,14,21,0.0
134.47879886627197,14,22,0.0
136.71074986457825,14,23,0.0
137.906977891922,13,23,0.0
138.81854701042175,13,24,0.0
141.898610830307,13,25,0.0
143.91936588287354,13,26,0.0
145.93081879615784,13,27,0.0
149.3204689025879,13,28,0.017357999458909035
151.57368302345276,13,29,0.02652899920940399
153.5998499393463,13,30,0.039664000272750854
155.75560092926025,13,31,0.05801299959421158
157.79016780853271,13,32,0.08300600200891495
159.92198085784912,13,33,0.11618000268936157
162.0417459011078,13,34,0.15908999741077423
165.34469294548035,13,35,0.21310000121593475
166.36019802093506,12,35,0.4578799903392792
167.4666349887848,12,36,0.5921400189399719
169.45483779907227,12,37,0.7491300106048584
171.60079789161682,12,38,0.9271299839019775
173.89330291748047,12,39,1.122499942779541
175.84023189544678,12,40,1.3294999599456787
179.0287618637085,12,41,1.5404000282287598
181.10405492782593,12,42,1.746000051498413
183.19433999061584,12,43,1.9359999895095825
