Time,Position_x,Position_y,Metrics
2.547069787979126,10,-14,0.0
3.5237958431243896,10,-15,0.0
5.546345949172974,10,-16,0.0
7.029568910598755,9,-16,0.0
7.693480968475342,9,-17,0.0
18.804428815841675,10,-17,0.0
20.824671983718872,11,-17,0.0
21.09051489830017,11,-16,0.0
23.92140293121338,12,-16,0.0
26.113282918930054,13,-16,0.0
28.27653980255127,14,-16,0.0
41.72316789627075,14,-15,0.0
45.01925992965698,14,-14,0.0
47.122007846832275,14,-13,0.0
50.51048278808594,14,-12,0.0
52.44389486312866,14,-11,0.0
54.62641000747681,14,-10,0.0
56.747211933135986,14,-9,0.0
59.020981788635254,14,-8,0.0
62.375629901885986,14,-7,0.0
64.59558486938477,14,-6,0.0
67.5689959526062,14,-5,0.0
69.64130592346191,14,-4,0.0
71.35719799995422,13,-4,0.0
71.7844169139862,13,-3,0.0
73.86749982833862,13,-2,0.0
75.83782482147217,13,-1,0.0
77.96782279014587,13,0,0.0
82.0722508430481,13,1,0.0
82.61810684204102,14,1,0.0
84.17065000534058,14,2,0.0
86.42569184303284,14,3,0.0
89.81901478767395,14,4,0.0
91.99742388725281,14,5,0.0
94.18768000602722,14,6,0.0
97.41384291648865,14,7,0.0
99.62886786460876,14,8,0.0
101.80453777313232,14,9,0.0
103.80775880813599,14,10,0.0
106.8961238861084,14,11,0.0
109.30481386184692,14,12,0.0
111.39244484901428,14,13,0.0
113.41296792030334,14,14,0.0
115.55982494354248,14,15,0.0
118.64896988868713,14,16,0.0
120.82914781570435,14,17,0.0
122.84126091003418,14,18,0.0
126.01612091064453,14,19,0.0
128.12467098236084,14,20,0.0
130.24747800827026,14,21,0.0
132.25171995162964,14,22,0.0
134.38366794586182,14,23,0.0
136.60877895355225,14,24,0.0
139.77534890174866,14,25,0.0
141.8211908340454,14,26,0.0
143.9808177947998,14,27,0.0
147.26675391197205,14,28,0.0
149.41544890403748,14,29,0.0
151.51154780387878,14,30,0.0
154.85456681251526,14,31,0.0
157.06841897964478,14,32,0.0
157.4808509349823,13,32,0.0
159.17101979255676,13,33,0.0
161.30713891983032,13,34,0.0
163.50634694099426,13,35,0.0
166.84901785850525,13,36,0.0
168.9423258304596,13,37,0.0
170.95818400382996,13,38,0.0
173.11251497268677,13,39,0.0
175.1650710105896,13,40,0.0
178.4435498714447,13,41,0.0
180.64527797698975,13,42,0.0
182.66035795211792,13,43,0.0
184.72691988945007,13,44,0.0
186.83686685562134,13,45,0.0
206.88883900642395,13,44,0.0
209.01341891288757,12,44,0.0
212.94758987426758,11,44,0.0
215.62627482414246,11,43,0.0
216.80570578575134,10,43,0.0
220.7741358280182,9,43,0.0
224.7921028137207,8,43,0.0
225.95898699760437,8,42,0.0
228.57763481140137,7,42,0.0
232.49704480171204,6,42,0.0
236.72728991508484,5,42,0.0
236.83915090560913,5,41,0.0
240.41394591331482,4,41,0.0
244.2746958732605,3,41,0.0
246.9475338459015,3,40,0.0
247.98849081993103,2,40,0.0
254.03186893463135,1,40,0.0
255.20606184005737,1,39,0.0
258.3185827732086,0,39,0.0
261.1009519100189,0,38,0.0
267.55591893196106,-1,38,0.0
267.782919883728,-1,37,0.0
271.9484529495239,-2,37,0.0
273.2598328590393,-2,36,0.0
277.201801776886,-3,36,0.0
279.1902759075165,-3,35,0.0
282.1221868991852,-4,35,0.0
284.8991389274597,-4,34,0.0
287.60201692581177,-5,34,0.0
289.7972979545593,-5,33,0.0
292.59516978263855,-6,33,0.0
295.305419921875,-6,32,0.0
298.88186287879944,-7,32,0.0
300.0849118232727,-7,31,0.0
304.16246581077576,-8,31,0.0
305.78859186172485,-8,30,0.0006861200090497732
315.69052290916443,-8,29,0.0024872999638319016
319.1449558734894,-9,29,0.002001000102609396
326.5945689678192,-9,28,0.006731600034981966
332.9857988357544,-10,28,0.005367899779230356
338.965833902359,-10,27,0.016759000718593597
518.3946239948273,-10,26,0.047915998846292496
642.4534649848938,-10,25,0.12546999752521515
793.0096797943115,-10,24,0.30090999603271484
972.0121059417725,-10,23,0.6609200239181519
1187.0499348640442,-10,22,1.3294999599456787
1356.5936439037323,-10,21,2.449199914932251
1710.926187992096,-10,20,4.132299900054932
1924.4667208194733,-10,19,6.38539981842041
2128.90652179718,-10,18,9.036399841308594
