Time,Position_x,Position_y,Metrics
1.0218229293823242,3,33,0.0
2.9212100505828857,3,34,0.0
3.2269740104675293,4,34,0.0
5.361788988113403,5,34,0.0
7.435065031051636,6,34,0.0
9.458417892456055,7,34,0.0
11.478310108184814,8,34,0.0
13.492496967315674,9,34,0.0
14.918761014938354,9,33,0.0
15.532248973846436,10,33,0.0
17.64675211906433,11,33,0.0
19.761395931243896,12,33,0.0
41.208086013793945,12,34,0.0
43.349847078323364,12,35,0.0
45.437756061553955,12,36,0.0
47.51328110694885,12,37,0.0
49.57833003997803,12,38,0.0
51.63388800621033,12,39,0.0
53.71693396568298,12,40,0.0
55.853533029556274,12,41,0.0
58.98230195045471,12,42,0.0
61.0588641166687,12,43,0.0
62.59801506996155,11,43,0.0
64.16126608848572,11,44,0.0
66.36039900779724,11,45,0.0
83.15664005279541,10,45,0.0
86.21925401687622,9,45,0.0
89.053218126297,8,45,0.0
91.25976991653442,7,45,0.0
94.22110104560852,6,45,0.0
96.3044490814209,5,45,0.0
99.25699305534363,4,45,0.0
101.38256812095642,3,45,0.0
103.29089903831482,2,45,0.0
105.39189100265503,1,45,0.0
107.44272112846375,0,45,0.0
113.43563389778137,-1,45,0.0
115.50227403640747,-2,45,0.0
117.53107404708862,-3,45,0.0
120.50450706481934,-4,45,0.0
122.50840306282043,-5,45,0.0
125.35060095787048,-6,45,0.0
127.70545196533203,-7,45,0.0
130.69083905220032,-8,45,0.0
132.76829290390015,-9,45,0.0
133.10452890396118,-9,44,0.0
134.86314296722412,-10,44,0.0
136.9052369594574,-11,44,0.0
139.0117039680481,-12,44,0.0
141.18592596054077,-12,45,0.0
141.96951699256897,-13,45,0.0
143.98797607421875,-14,45,0.0
146.90985798835754,-15,45,0.0
150.03544211387634,-16,45,0.0
150.592129945755,-16,44,0.0
152.02604007720947,-17,44,0.0
154.16458010673523,-18,44,0.0
156.1876609325409,-19,44,0.0
159.19512104988098,-20,44,0.0
177.42598390579224,-20,43,0.0
180.75612807273865,-20,42,0.0
182.82119011878967,-20,41,0.0
184.95787596702576,-20,40,0.0
185.09188199043274,-19,40,0.0
187.1725869178772,-19,39,0.0
189.92544412612915,-19,38,0.0
193.11202812194824,-19,37,0.0
195.16635394096375,-19,36,0.0
197.32889008522034,-19,35,0.0
199.2577350139618,-19,34,0.0
202.4628710746765,-19,33,0.0
204.6380169391632,-19,32,0.0
206.61747789382935,-19,31,0.0
208.80483412742615,-19,30,0.0
210.9218029975891,-19,29,0.0
212.9130699634552,-19,28,0.0
216.1985321044922,-19,27,0.0
218.342866897583,-19,26,0.0
219.81272792816162,-18,26,0.0
220.42706108093262,-18,25,0.0
222.6094570159912,-18,24,0.0
224.62460589408875,-18,23,0.0
227.88249111175537,-18,22,0.0
229.96257901191711,-18,21,0.0
231.99091911315918,-18,20,0.0
234.0726900100708,-18,19,0.0
236.32799100875854,-18,18,0.0
239.52559900283813,-18,17,0.0
241.73098707199097,-18,16,0.0
243.77414393424988,-18,15,0.0
245.83115005493164,-18,14,0.0
247.82815098762512,-18,13,0.0
249.95220804214478,-18,12,0.0
253.3791880607605,-18,11,0.0
256.2636089324951,-18,10,0.0
256.5558009147644,-17,10,0.0
258.36253094673157,-17,9,0.0
260.4480559825897,-17,8,0.0
262.58903312683105,-17,7,0.0
264.64259696006775,-17,6,0.0
266.77968311309814,-17,5,0.0
268.83217906951904,-17,4,0.0
272.08455300331116,-17,3,0.0
274.22222805023193,-17,2,0.0
276.35047698020935,-17,1,0.0
278.4544539451599,-17,0,0.0
283.0166530609131,-16,0,0.17447000741958618
283.71603512763977,-16,-1,0.31582000851631165
285.8470079898834,-16,-2,0.5235700011253357
287.9027109146118,-16,-3,0.794920027256012
290.0308051109314,-16,-4,1.1053999662399292
292.20738911628723,-16,-5,1.4076000452041626
295.453537940979,-16,-6,1.641800045967102
297.49647212028503,-16,-7,1.7537000179290771
299.5552110671997,-16,-8,1.715499997138977
301.60763001441956,-16,-9,1.5369999408721924
304.5113739967346,-16,-10,1.261199951171875
306.67533898353577,-16,-11,0.9477300047874451
309.90276312828064,-16,-12,0.6522600054740906
311.9198169708252,-15,-12,0.8179600238800049
312.0149300098419,-15,-13,0.5088199973106384
314.17338609695435,-15,-14,0.28988000750541687
316.2776839733124,-15,-15,0.15125000476837158
319.51319909095764,-15,-16,0.07227300107479095
321.6738419532776,-15,-17,0.03162899985909462
323.8941910266876,-15,-18,0.012676999904215336
342.542053937912,-14,-18,0.014368999749422073
344.80112290382385,-13,-18,0.015931999310851097
346.5808529853821,-12,-18,0.017281999811530113
348.67734003067017,-11,-18,0.018339000642299652
350.7397139072418,-10,-18,0.019037000834941864
354.11497497558594,-9,-18,0.019331999123096466
356.16655707359314,-8,-18,0.0192050002515316
358.1790680885315,-7,-18,0.018664000555872917
360.2018039226532,-6,-18,0.017743999138474464
362.4278109073639,-5,-18,0.016503000631928444
365.53132700920105,-4,-18,0.01501499954611063
366.2102379798889,-4,-17,0.04330899938941002
367.65780091285706,-3,-17,0.039058998227119446
369.632404088974,-2,-17,0.034460000693798065
371.75772309303284,-1,-17,0.02974100038409233
374.90238189697266,0,-17,0.025110999122262
379.07002806663513,1,-17,0.020741000771522522
381.1713869571686,2,-17,0.016759000718593597
383.9670491218567,3,-17,0.013247000053524971
386.1895170211792,4,-17,0.010243000462651253
389.09663796424866,5,-17,0.007748300209641457
391.1188840866089,6,-17,0.005733800120651722
393.16291403770447,7,-17,0.0041507999412715435
395.23953104019165,8,-17,0.0029394999146461487
398.0637629032135,9,-17,0.002036500023677945
400.94579100608826,10,-17,0.001380200032144785
403.18576097488403,11,-17,0.0009150399710051715
405.2405951023102,12,-17,0.0005934800137765706
407.9476571083069,12,-16,0.0019360999576747417
408.13670802116394,13,-16,0.0012447000481188297
