Time,Position_x,Position_y,Metrics
0.9131729602813721,-10,-14,0.0
3.1634559631347656,-9,-14,0.0
5.173404932022095,-8,-14,0.0
7.221436977386475,-7,-14,0.0
8.413141012191772,-7,-13,0.0012016999535262585
9.315155982971191,-6,-13,0.001019099960103631
11.32944393157959,-5,-13,0.000845430011395365
13.380260944366455,-4,-13,0.0006861200090497732
15.48295283317566,-3,-13,0.0005447299918159842
17.484872817993164,-2,-13,0.00042307001422159374
19.49029803276062,-1,-13,0.0003214399912394583
21.509986877441406,0,-13,0.00023891999444458634
25.56324791908264,1,-13,0.00017371999274473637
27.57199001312256,2,-13,0.00012357000377960503
29.647977828979492,3,-13,8.598199929110706e-05
31.791676998138428,4,-13,5.852899994351901e-05
31.89725089073181,4,-14,0.0
33.812772035598755,5,-14,0.0
35.81753182411194,6,-14,0.0
38.00999903678894,7,-14,0.0
40.03572988510132,8,-14,0.0
41.427135944366455,8,-15,0.0
42.131404876708984,9,-15,0.0
114.08234786987305,10,-15,0.0
115.90190982818604,10,-14,0.0
116.14674401283264,11,-14,0.0
118.18988299369812,12,-14,0.0
120.24124789237976,13,-14,0.0
139.37991881370544,13,-13,0.0
141.39745903015137,13,-12,0.0
143.47554087638855,13,-11,0.0
145.57713794708252,13,-10,0.0
148.63178086280823,13,-9,0.0
149.50681686401367,12,-9,0.0
150.71633791923523,12,-8,0.0
152.7768189907074,12,-7,0.0
155.96566891670227,12,-6,0.0
158.13649487495422,12,-5,0.0
160.16852498054504,12,-4,0.0
162.24212288856506,12,-3,0.0
165.52455496788025,12,-2,0.0
166.36529994010925,11,-2,0.0
167.623459815979,11,-1,0.0
169.63669085502625,11,0,0.0
173.97083187103271,11,1,0.0
176.15897488594055,11,2,0.0
178.21101093292236,11,3,0.0
180.2302429676056,11,4,0.0
182.2561240196228,11,5,0.0
184.27464485168457,11,6,0.0
186.3343608379364,11,7,0.0
189.70388102531433,11,8,0.0
190.2947609424591,10,8,0.9477300047874451
192.70053100585938,10,9,0.6522600054740906
194.7767608165741,10,10,0.41113001108169556
196.906662940979,10,11,0.23733000457286835
200.047837972641,10,12,0.12546999752521515
202.10355496406555,10,13,0.060752999037504196
204.21301889419556,10,14,0.026940999552607536
206.31492400169373,10,15,0.01094099972397089
208.90246486663818,9,15,0.012676999904215336
209.35269904136658,9,16,0.004653399810194969
211.40957903862,9,17,0.0015644000377506018
213.51506280899048,9,18,0.0
215.55663394927979,9,19,0.0
217.74335193634033,9,20,0.0
219.6728138923645,9,21,0.0
221.74341201782227,9,22,0.0
224.79729294776917,9,23,0.0
225.39173889160156,8,23,0.41113001108169556
226.90016794204712,8,24,0.23733000457286835
228.975683927536,8,25,0.12546999752521515
232.300274848938,8,26,0.060752999037504196
234.3870108127594,8,27,0.026940999552607536
236.42974281311035,8,28,0.01094099972397089
238.5420699119568,8,29,0.004069500137120485
240.52067589759827,8,30,0.0013861999614164233
241.64424300193787,7,30,0.0015644000377506018
242.8040909767151,7,31,0.0
245.9943299293518,7,32,0.0
247.9517068862915,7,33,0.0
250.12534093856812,7,34,0.0
253.11202001571655,7,35,0.0
255.2123749256134,7,36,0.0
257.26877188682556,7,37,0.0
259.4688608646393,7,38,0.0
259.6873269081116,6,38,0.0
261.6435399055481,6,39,0.0
264.6667540073395,6,40,0.0
266.6623318195343,6,41,0.0
268.7393329143524,6,42,0.0
270.9357488155365,6,43,0.0
273.7465920448303,6,44,0.0
275.863970041275,6,45,0.0
277.2534279823303,5,45,0.0
278.01547598838806,5,46,0.0
296.62451100349426,4,46,0.0
300.4448618888855,3,46,0.0
302.52297282218933,2,46,0.0
305.36722898483276,1,46,0.0
308.1027419567108,0,46,0.0
313.490797996521,-1,46,0.0
315.77798986434937,-2,46,0.0
317.82654190063477,-3,46,0.0
318.41678285598755,-3,45,0.0
319.8181400299072,-4,45,0.0
321.9133698940277,-5,45,0.0
323.9731478691101,-6,45,0.0
325.94531297683716,-7,45,0.0
327.99817395210266,-8,45,0.0
331.2397298812866,-9,45,0.0
333.18581986427307,-10,45,0.0
336.3158309459686,-11,45,0.0
338.1275780200958,-12,45,0.0
341.01431703567505,-13,45,0.0
343.09737181663513,-14,45,0.0
346.5606048107147,-15,45,0.0
348.52035093307495,-16,45,0.0
350.1745648384094,-16,44,0.0
350.7117199897766,-17,44,0.0
352.74582386016846,-18,44,0.0
355.1207070350647,-19,44,0.0
357.93140983581543,-20,44,0.0
360.9310429096222,-21,44,0.0
362.9236099720001,-22,44,0.0
365.7999818325043,-23,44,0.0
367.81630301475525,-24,44,0.0
369.9004988670349,-25,44,0.0
372.8366549015045,-26,44,0.0
390.2548370361328,-26,43,0.0
392.31494903564453,-26,42,0.0
394.78619503974915,-25,42,0.0
395.64184188842773,-25,41,0.0
397.7610399723053,-25,40,0.0
399.825523853302,-25,39,0.0
401.9413299560547,-25,38,0.0
403.9460759162903,-25,37,0.0
407.19517493247986,-25,36,0.0
409.4176869392395,-25,35,0.0
410.52199482917786,-24,35,0.0
411.49444484710693,-24,34,0.0
413.54542994499207,-24,33,0.0
416.7944939136505,-24,32,0.0
418.8921089172363,-24,31,0.0
420.89344000816345,-24,30,0.0
423.0093939304352,-24,29,0.0
425.0134220123291,-24,28,0.0
428.0848808288574,-23,27,0.0
430.1085250377655,-23,26,0.0
432.2195179462433,-23,25,0.0
435.5201668739319,-23,24,0.0
437.60009598731995,-23,23,0.0
439.57518887519836,-23,22,0.0
441.7257900238037,-23,21,0.0
443.7501919269562,-23,20,0.0
444.6560049057007,-22,20,0.17447000741958618
446.7008500099182,-22,19,0.31582000851631165
448.7940640449524,-22,18,0.5235700011253357
450.85158586502075,-22,17,0.794920027256012
454.01851201057434,-22,16,1.1053999662399292
456.131059885025,-22,15,1.4076000452041626
458.2322778701782,-22,14,1.641800045967102
459.5472140312195,-21,14,2.2283999919891357
460.1567509174347,-21,13,2.3489999771118164
462.24670481681824,-21,12,2.267899990081787
465.41579484939575,-21,11,2.005199909210205
468.3345010280609,-21,10,1.6238000392913818
470.4331820011139,-21,9,1.204300045967102
472.5119478702545,-21,8,0.8179600238800049
473.28948187828064,-20,8,0.08827400207519531
474.62689185142517,-20,7,0.17447000741958618
476.71371483802795,-20,6,0.31582000851631165
478.7474570274353,-20,5,0.5235700011253357
480.7878668308258,-20,4,0.794920027256012
482.82766103744507,-20,3,1.1053999662399292
485.95946192741394,-20,2,1.4076000452041626
487.9997298717499,-20,1,1.641800045967102
490.6066210269928,-19,1,2.2283999919891357
491.0956518650055,-19,0,2.3489999771118164
495.27798986434937,-19,-1,2.267899990081787
498.3585150241852,-19,-2,2.005199909210205
500.48006892204285,-19,-3,1.6238000392913818
502.52094292640686,-19,-4,1.204300045967102
504.5632858276367,-19,-5,0.8179600238800049
506.1287569999695,-18,-5,1.003499984741211
507.7571129798889,-18,-6,0.6160299777984619
509.6834669113159,-18,-7,0.3463599979877472
511.8567190170288,-18,-8,0.17835000157356262
514.8277950286865,-18,-9,0.08410699665546417
516.7758250236511,-18,-10,0.03632599860429764
518.8684740066528,-18,-11,0.014368999749422073
520.6698749065399,-17,-11,0.015931999310851097
521.850793838501,-17,-12,0.005696100182831287
524.0729019641876,-17,-13,0.0018650999991223216
526.0471470355988,-17,-14,0.0
528.2123930454254,-17,-15,0.0
530.2406539916992,-17,-16,0.0
533.2313890457153,-17,-17,0.0
534.8825228214264,-16,-17,0.0
535.4188468456268,-16,-18,0.0
554.0082290172577,-15,-18,0.0
556.0672190189362,-14,-18,0.0
559.2143008708954,-13,-18,0.0
561.2596960067749,-12,-18,0.0
563.2861700057983,-11,-18,0.0
563.87757396698,-11,-17,0.0
566.1090688705444,-10,-17,0.0
568.128427028656,-9,-17,0.0
570.9426529407501,-8,-17,0.0
573.0975148677826,-7,-17,0.0
577.3994438648224,-6,-17,0.0
579.4928488731384,-5,-17,0.0
580.491926908493,-5,-16,0.0
581.648934841156,-4,-16,0.0
583.6810848712921,-3,-16,0.0
585.7542748451233,-2,-16,0.0
587.7932968139648,-1,-16,0.0
589.8913960456848,0,-16,0.0
590.839987039566,0,-15,0.0
593.903501033783,1,-15,0.0
596.0371129512787,2,-15,0.0
597.9850428104401,3,-15,0.0
600.0355188846588,4,-15,0.0
602.9442698955536,5,-15,0.0
672.8496098518372,6,-15,0.0
676.4325230121613,7,-15,0.0
679.7826988697052,8,-15,0.0
683.5246338844299,9,-15,0.0
686.9135229587555,10,-15,0.0
707.7061648368835,10,-14,0.0
711.0347390174866,10,-13,3.6704000194731634e-06
714.4931609630585,10,-12,1.600399991730228e-05
718.0991749763489,10,-11,6.390699854819104e-05
722.3593280315399,10,-10,0.0002337199985049665
726.4493708610535,10,-9,0.0007828400121070445
731.0469658374786,10,-8,0.00240139989182353
735.371738910675,10,-7,0.006746499799191952
739.6738829612732,10,-6,0.017357999458909035
743.8888318538666,10,-5,0.0409029982984066
748.188896894455,10,-4,0.08827400207519531
752.6529438495636,10,-3,0.17447000741958618
757.2259609699249,10,-2,0.31582000851631165
760.7312018871307,10,-1,0.5235700011253357
764.9294118881226,10,0,0.794920027256012
768.1787528991699,11,0,0.0
773.5582120418549,11,1,0.0
777.6816608905792,11,2,0.0
781.5658068656921,11,3,0.0
785.8290288448334,11,4,0.0
790.362380027771,11,5,0.0
794.5901799201965,11,6,0.0
799.5331790447235,11,7,0.0
803.6781640052795,11,8,0.0
807.7590458393097,11,9,0.0
811.8281128406525,11,10,0.0
815.4475009441376,10,10,0.41113001108169556
816.3543720245361,10,11,0.23733000457286835
819.8570039272308,10,12,0.12546999752521515
823.2613279819489,10,13,0.060752999037504196
827.2689979076385,10,14,0.026940999552607536
831.4106249809265,10,15,0.01094099972397089
834.84961104393,10,16,0.004069500137120485
838.8510618209839,10,17,0.0013861999614164233
842.3563749790192,10,18,0.0
843.9278268814087,9,18,0.0
846.3098378181458,9,19,0.0
850.3176259994507,9,20,0.0
854.2840869426727,9,21,0.0
857.7217559814453,9,22,0.0
861.7653160095215,9,23,0.0
865.3024950027466,9,24,0.0
869.4371109008789,9,25,0.0
