Time,Position_x,Position_y,Metrics
1.3602960109710693,-10,13,0.0
2.914654016494751,-11,13,0.0
4.816769123077393,-12,13,0.0
6.922892093658447,-13,13,0.0
8.981186151504517,-14,13,0.0
11.171662092208862,-15,13,0.0
13.428721189498901,-16,13,0.0
36.52888607978821,-16,12,0.0
38.6103241443634,-16,11,0.0
40.61872696876526,-16,10,0.0
42.696752071380615,-16,9,0.0
44.86744499206543,-16,8,0.0
46.66473412513733,-15,8,0.0
46.79286313056946,-15,7,0.0
48.98390316963196,-15,6,0.0
51.03030705451965,-15,5,0.0
52.99494695663452,-15,4,0.0
56.20354413986206,-15,3,0.0
58.204188108444214,-15,2,0.0
61.333747148513794,-15,1,0.0
63.401304960250854,-15,0,0.0
67.47186803817749,-15,-1,0.0
70.74407005310059,-15,-2,0.0
70.89130902290344,-14,-2,0.0
72.75536918640137,-14,-3,0.0
74.89374113082886,-14,-4,0.0
76.90650916099548,-14,-5,0.0
79.00664210319519,-14,-6,0.0
82.41013813018799,-14,-7,0.0
84.46817517280579,-14,-8,0.0
86.59773802757263,-14,-9,0.0
86.95133900642395,-13,-9,0.0
88.59963917732239,-13,-10,0.0
90.68300414085388,-13,-11,0.0
92.95014715194702,-13,-12,0.0
96.06048107147217,-13,-13,0.0
98.1410801410675,-13,-14,0.0
100.27734398841858,-13,-15,0.0
102.4201090335846,-13,-16,0.0
105.2143030166626,-13,-17,0.0
106.18638610839844,-12,-17,0.0
107.43984818458557,-12,-18,0.0
109.59603500366211,-12,-19,0.0
111.64854407310486,-12,-20,0.0
129.96461296081543,-11,-20,0.0
132.91785216331482,-10,-20,0.0
135.00257897377014,-9,-20,0.0
137.96898007392883,-8,-20,0.0
141.3355770111084,-7,-20,0.0
143.40179014205933,-6,-20,0.0
145.50743699073792,-5,-20,0.0
145.57565808296204,-5,-19,0.0
147.53512716293335,-4,-19,0.0
149.69638204574585,-3,-19,0.0
151.54867696762085,-2,-19,0.0
155.4680461883545,-1,-19,0.0
157.5654580593109,0,-19,0.0
161.7728660106659,1,-19,0.0
162.9913501739502,1,-18,0.0
163.83291101455688,2,-18,0.0
165.9518940448761,3,-18,0.0
168.08348107337952,4,-18,0.0
170.34114003181458,5,-18,0.0
172.41830897331238,6,-18,0.0
175.43296718597412,7,-18,0.0
178.3909890651703,8,-18,0.0
180.65830612182617,9,-18,0.0
183.66558599472046,10,-18,0.0
185.75903010368347,11,-18,0.0
187.8882610797882,12,-18,0.0
190.01385116577148,13,-17,0.0
192.76870203018188,14,-17,0.0
195.0029730796814,15,-17,0.0
198.85337114334106,16,-17,0.0
201.2675530910492,17,-17,0.0
203.27892899513245,18,-17,0.0
204.56960701942444,18,-16,0.0
205.37228798866272,19,-16,0.0
224.00406408309937,19,-15,0.0
226.13037204742432,19,-14,0.0
228.05999112129211,19,-13,0.0
231.28155207633972,19,-12,0.0
232.5761640071869,18,-12,0.0
233.4036681652069,18,-11,0.0
235.49445414543152,18,-10,0.0
237.53497099876404,18,-9,0.0
240.71414017677307,18,-8,0.0
242.65532517433167,18,-7,0.0
244.78972601890564,18,-6,0.0
246.81863808631897,18,-5,0.0
250.2277970314026,18,-4,0.0
250.40645718574524,17,-4,0.0
252.218994140625,17,-3,0.0
254.30072808265686,17,-2,0.0
256.36683106422424,17,-1,0.0
258.4962069988251,17,0,0.0
262.5636110305786,17,1,0.0
264.66277503967285,17,2,0.0
268.71382308006287,17,3,0.0
270.8265221118927,17,4,0.0
272.8710479736328,17,5,0.0
275.9295961856842,17,6,0.0
276.46386313438416,16,6,0.0
278.1097340583801,16,7,0.0
280.2952010631561,16,8,0.0
282.36111211776733,16,9,0.0
285.54988718032837,16,10,0.0
287.7577350139618,16,11,0.0
289.67192101478577,16,12,0.0
291.67060017585754,16,13,0.0
294.41762113571167,15,13,0.0
294.7964041233063,15,14,0.0
296.9280061721802,15,15,0.0
299.02479696273804,15,16,0.0
301.05493998527527,15,17,0.0
304.25735116004944,15,18,0.0
306.2884759902954,15,19,0.0
308.3790190219879,15,20,0.0
310.51503705978394,15,21,0.0
311.41339206695557,14,21,0.0
312.465136051178,14,22,0.0
315.61544704437256,14,23,0.0007828400121070445
317.7705681324005,14,24,0.0012447000481188297
319.87705397605896,14,25,0.0019360999576747417
321.9866931438446,14,26,0.0029460000805556774
324.15582609176636,14,27,0.004385299980640411
327.0321841239929,14,28,0.006385799963027239
330.20706605911255,14,29,0.009096800349652767
331.42891097068787,13,29,0.02578200027346611
332.3346230983734,13,30,0.035457998514175415
334.4037010669708,13,31,0.0477060005068779
336.53945207595825,13,32,0.06278900057077408
338.56373596191406,13,33,0.08084499835968018
340.66317796707153,13,34,0.10182999819517136
342.73449301719666,13,35,0.12546999752521515
345.86441016197205,13,36,0.15125000476837158
347.89015007019043,13,37,0.17835000157356262
348.22312116622925,12,37,0.41659000515937805
350.9622480869293,12,38,0.47426000237464905
353.01044511795044,12,39,0.528190016746521
355.1525740623474,12,40,0.5754600167274475
357.21720695495605,12,41,0.6133300065994263
359.33766508102417,12,42,0.639490008354187
361.5727071762085,12,43,0.6522600054740906
364.62684202194214,12,44,0.6508299708366394
365.00810718536377,11,44,1.2695000171661377
383.91282510757446,10,44,2.267899990081787
385.85035014152527,9,44,3.710400104522705
387.9130461215973,8,44,5.559700012207031
390.94351506233215,7,44,7.6296000480651855
393.09107398986816,6,44,9.588899612426758
395.0459439754486,5,44,11.036999702453613
397.8777940273285,4,44,11.635000228881836
399.8972010612488,4,43,12.958000183105469
400.4983570575714,3,43,12.675999641418457
403.38838505744934,2,43,11.357000350952148
405.56454706192017,1,43,9.31879997253418
407.54509115219116,0,43,7.002799987792969
411.634250164032,-1,43,4.8196001052856445
414.50358510017395,-2,43,3.037899971008301
417.5033161640167,-3,43,1.7537000179290771
419.772891998291,-4,43,0.9271299839019775
421.72771310806274,-5,43,0.4489099979400635
423.82206106185913,-6,43,0.199070006608963
425.9282240867615,-7,43,0.08084499835968018
429.0293869972229,-8,43,0.030069999396800995
431.0522241592407,-9,43,0.010243000462651253
434.03711318969727,-10,43,0.0031955998856574297
434.63151717185974,-10,42,0.004187500104308128
436.1318371295929,-11,42,0.0012016999535262585
438.9202380180359,-12,42,0.004187500104308128
