Time,Position_x,Position_y,Metrics
2.6420791149139404,-2,0,0.0
5.659121990203857,-3,0,0.0
7.609055042266846,-4,0,0.0
9.864007949829102,-5,0,0.0
12.163651943206787,-6,0,0.0
14.170513153076172,-6,1,0.0
14.342343091964722,-7,1,0.0
16.65745496749878,-8,1,0.0
18.88976502418518,-9,1,0.0
20.914494037628174,-9,2,0.0
21.102452993392944,-10,2,0.0
23.28552508354187,-11,2,0.0
25.580402135849,-12,2,0.0
26.3973970413208,-12,3,0.0
28.0983669757843,-13,3,0.0
30.692214012145996,-14,3,0.0
31.439836025238037,-14,4,0.0
33.04623508453369,-15,4,0.0
35.54262399673462,-16,4,0.0
35.78223013877869,-16,5,0.0
38.32001709938049,-17,5,0.0
39.99998903274536,-17,6,0.0
65.28404808044434,-17,5,0.0
67.65579795837402,-17,4,0.0
69.86592602729797,-17,3,0.0
72.04823899269104,-17,2,0.0
74.25618505477905,-17,1,0.0
74.4852409362793,-16,1,0.0
76.41735315322876,-16,0,0.0
80.56465911865234,-16,-1,0.0
82.57913494110107,-16,-2,0.0
84.8133180141449,-16,-3,0.0
86.93862104415894,-16,-4,0.0
89.01736617088318,-16,-5,0.0
91.1866250038147,-16,-6,0.0
94.24519109725952,-16,-7,0.0
112.94117999076843,-16,-6,0.0
114.09606313705444,-15,-6,0.0
117.97927904129028,-15,-5,0.0
119.07182097434998,-14,-5,0.0
123.25464916229248,-14,-4,0.0
123.83188199996948,-13,-4,0.0
129.24885416030884,-12,-3,0.0
133.72311401367188,-11,-3,0.0
134.467031955719,-11,-2,0.0
139.06657600402832,-10,-2,0.0
140.26836705207825,-10,-1,0.0
144.30527710914612,-9,-1,0.0
146.22367596626282,-9,0,0.0
149.3538589477539,-8,0,0.0
154.19132208824158,-7,0,0.0
156.7873251438141,-7,1,0.0
159.03589916229248,-6,1,0.0
162.7232141494751,-6,2,0.0
164.19775795936584,-5,2,0.0
168.7915050983429,-5,3,0.0
169.38181614875793,-4,3,0.0
175.6026930809021,-4,4,0.0
175.74803400039673,-3,4,0.0
179.89893412590027,-3,5,0.0
181.71599006652832,-2,5,0.0
184.61680793762207,-2,6,0.0
187.24500107765198,-1,6,0.0
189.1965081691742,-1,7,0.0
193.82438206672668,0,7,0.0
195.06351613998413,0,8,0.0
200.6248869895935,0,9,0.0
204.64245200157166,0,10,0.0
206.7388401031494,1,10,0.0
209.0352599620819,1,11,0.0
212.92991995811462,2,11,0.0
213.5631880760193,2,12,0.0
218.53217315673828,2,13,0.0
219.20082306861877,3,13,0.0
223.5992829799652,3,14,0.0
225.7061619758606,4,14,0.0
228.94131302833557,4,15,0.0
233.18505716323853,4,16,0.0
234.2777931690216,5,16,0.0
237.26774215698242,5,17,0.0
241.29981207847595,6,17,0.0
241.7022819519043,6,18,0.0
245.93656301498413,6,19,0.0
248.0368790626526,7,19,0.0
251.34452605247498,7,20,0.0
256.6275191307068,7,21,0.0
258.0525541305542,8,21,0.0
260.29373717308044,8,22,0.0
460.4608311653137,7,22,0.0
574.0430459976196,7,23,0.0
610.649570941925,6,23,0.0
647.5066001415253,6,24,0.5235700011253357
651.5308980941772,5,24,0.794920027256012
683.1958150863647,6,24,0.5235700011253357
709.8866860866547,5,24,0.794920027256012
738.001953125,5,25,1.122499942779541
739.9675381183624,6,25,0.7491300106048584
769.5211861133575,5,25,1.122499942779541
797.5787420272827,6,25,0.7491300106048584
822.3538770675659,5,25,1.122499942779541
848.6283769607544,6,25,0.7491300106048584
